scenario_id,regime,scenario_source,ambiguity_set,demand,time_steps,demand_profile,mu_D,rho_D,sigma_D,mu_W,rho_W,sigma_W,peak_W,G3_B1_bid_profile,G3_B1_cap,G3_B2_bid_profile,G3_B2_cap,G2_B1_bid_profile,G2_B1_cap,G2_B2_bid_profile,G2_B2_cap,G1_B1_bid_profile,G1_B1_cap,G1_B2_bid_profile,G1_B2_cap,W3_B1_bid_profile,W3_B1_cap,W3_B1_profile,W2_B1_bid_profile,W2_B1_cap,W2_B1_profile,W1_B1_bid_profile,W1_B1_cap,W1_B1_profile
2165,base_test_case,ambiguity_set,base_test_case,103.94766930304193,8,"[92.6745800729094, 97.68454353933215, 112.26127945319205, 104.55768036775773, 115.99124576823887, 113.96127581663113, 96.96199927782015, 92.10551015393722]",1.0394766930304193,0.75,0.0031637749252903797,0.7338105273219566,0.75,0.024726357585669777,14.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",25.0,"[60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0]",25.0,"[30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0]",25.0,"[40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0]",25.0,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",25.0,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]",25.0,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",50.0,"[32.787237162942475, 32.913537911497265, 33.06906771121599, 34.698546231246716, 39.56770912582884, 41.349643912624764, 39.75534796533876, 33.87983637356846]","[0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29]",50.0,"[33.296201078569155, 33.25635627261436, 33.617046158363195, 38.9351921862232, 42.70377702737813, 41.1098062447709, 36.2089969616543, 33.63825992182115]","[0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28]",50.0,"[33.966050473087186, 33.58785472215574, 35.61382193091854, 39.21926779405951, 42.269102776524136, 40.68682625826347, 36.13990519658488, 33.38843786506202]"
2166,base_test_case,ambiguity_set,base_test_case,120.9600483461422,8,"[107.9436306683875, 114.46920634890037, 131.79925197046506, 122.73452352467824, 135.66727679255158, 133.95065491975205, 113.5310416357582, 108.5637551920555]",1.209600483461422,0.75,0.00826926432580174,0.5429701880350455,0.75,0.020216280527347655,14.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",25.0,"[60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0]",25.0,"[30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0]",25.0,"[40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0]",25.0,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",25.0,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]",25.0,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",50.0,"[26.46469181624218, 23.672289712882677, 25.434533649763925, 27.277414496427603, 31.091048813219878, 30.89844860798373, 27.611407285708502, 25.38460829377309]","[0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29]",50.0,"[25.120741947757473, 24.255489897811138, 23.784147748751288, 28.016210405904282, 30.84739668670985, 30.299952369382417, 28.401452634798645, 25.931578512476406]","[0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28]",50.0,"[23.32263482236023, 23.870791351446336, 23.346717123427176, 26.77312969326035, 30.102107572759973, 30.395814485144403, 28.214699161554012, 26.03536154208337]"
2167,base_test_case,ambiguity_set,base_test_case,115.22077040360882,8,"[102.25147904075942, 108.23048684319194, 124.54690175059149, 115.33579297816891, 127.71417211831087, 126.66787010466484, 107.42751828881998, 102.02122259378]",1.1522077040360883,0.75,0.005264743004155683,0.49048135081592886,0.75,0.008083978806221661,14.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",25.0,"[60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0]",25.0,"[30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0]",25.0,"[40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0]",25.0,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",25.0,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]",25.0,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",50.0,"[22.001851888287074, 22.298792123883445, 22.57930858819323, 24.94870478144826, 27.46644380655346, 28.003544886103032, 24.852958015718876, 22.413045570647704]","[0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29]",50.0,"[21.886713216751495, 22.149101992376732, 22.449208589344302, 24.143473368537695, 27.148820108940363, 27.43444548121012, 25.476067274941382, 22.20535947445459]","[0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28]",50.0,"[21.789593314132503, 21.791062130182326, 22.153001367778703, 24.541880773879235, 28.08837032409068, 28.053405816927228, 25.8912080187064, 23.16856022464653]"
2168,base_test_case,ambiguity_set,base_test_case,91.51926235865895,8,"[83.20783552902111, 87.2418790751813, 99.4290394216728, 94.03840543094769, 101.99465355049348, 100.79547721939255, 81.12112708338634, 78.36070837809575]",0.9151926235865895,0.75,0.02038285020887965,0.43004298729342916,0.75,0.012097844641492751,14.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",25.0,"[60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0]",25.0,"[30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0]",25.0,"[40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0]",25.0,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",25.0,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]",25.0,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",50.0,"[19.16302779040713, 19.59562764966826, 20.596186599995885, 21.88804352241454, 24.492225678599993, 24.660668423014886, 22.569124335081632, 21.6845377742959]","[0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29]",50.0,"[20.11110333465937, 19.993043487479436, 20.019983969301755, 21.975743221144445, 24.746707366371698, 24.61060966935624, 22.69498253521971, 19.700076949808658]","[0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28]",50.0,"[19.969350159096813, 19.24919391200561, 20.05158207464472, 23.534120845492616, 26.393470471505903, 26.712450394488496, 23.876010255877713, 22.199702662540968]"
2169,base_test_case,ambiguity_set,base_test_case,90.28560256268723,8,"[80.65640344539469, 84.92756033270256, 98.54667617396977, 91.9053737991509, 101.6906526561288, 99.73790441525217, 84.18991104808605, 79.6392747427715]",0.9028560256268723,0.75,0.00506676494345056,0.3314888552350252,0.75,0.00576252064059732,14.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",25.0,"[60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0]",25.0,"[30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0]",25.0,"[40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0]",25.0,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",25.0,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]",25.0,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",50.0,"[15.156157787779302, 14.725090234864648, 14.927036935793769, 16.55053762768092, 18.46927728544439, 18.678242756492214, 17.118179518199785, 14.95624760138646]","[0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29]",50.0,"[14.615410482250706, 14.610157104262974, 14.99712986497463, 16.34325627097939, 18.36214486098516, 18.655724187283507, 17.47608443741078, 15.711642855937704]","[0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28]",50.0,"[15.075302802596127, 15.678941765316768, 16.177938817922417, 17.17555951951384, 18.98770776155931, 19.547225700089214, 18.11195859524588, 16.368833052969794]"
2170,base_test_case,ambiguity_set,base_test_case,75.81677089989485,8,"[67.70091287205469, 71.9364107146163, 82.41322248301334, 76.64731234077063, 85.11928967353617, 83.6269120815323, 70.52273454869338, 67.23178387006456]",0.7581677089989485,0.75,0.002915575701796361,0.5172774837734401,0.75,0.010100892430541523,14.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",25.0,"[60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0]",25.0,"[30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0]",25.0,"[40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0]",25.0,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",25.0,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]",25.0,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",50.0,"[23.026540471648868, 23.02433903221067, 24.096948624403293, 25.906408369366922, 29.543925524369754, 30.57047021453468, 27.54317290555828, 25.026994699318912]","[0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29]",50.0,"[22.721275549943854, 22.547070695035266, 23.47269571279994, 25.365445334491753, 28.08275954747817, 28.699069741106335, 25.897791399701724, 23.49511426096468]","[0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28]",50.0,"[23.65727025548508, 22.802030300677234, 23.284578760192325, 27.25404753627196, 29.745794738554082, 30.01943589820603, 27.56624135682424, 25.897234561479298]"
2171,base_test_case,ambiguity_set,base_test_case,112.76037355169288,8,"[100.97820413958118, 106.95196501306508, 121.09651780835264, 116.87234620351452, 126.67448113291628, 125.6897962201528, 107.6618357058406, 102.11479953681474]",1.1276037355169288,0.75,0.016501132362245322,0.3758843791060363,0.75,0.013802946958861646,14.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",25.0,"[60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0]",25.0,"[30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0]",25.0,"[40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0]",25.0,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",25.0,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]",25.0,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",50.0,"[16.793902426406703, 17.079496378668203, 17.780512373793766, 19.16437300585117, 20.55434471228105, 21.93697285863625, 20.017165326807643, 18.104329319108903]","[0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29]",50.0,"[16.972988703800173, 15.488931209777379, 17.150018045212583, 18.587212854919933, 19.91381442605415, 20.616329003749446, 18.99145084632401, 16.56125641080829]","[0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28]",50.0,"[17.040523111446007, 17.02628640175348, 17.037289652979744, 18.180879642122193, 20.94609604574581, 22.253329463834774, 19.395589573849467, 16.4803975257186]"
2172,base_test_case,ambiguity_set,base_test_case,94.70203601216333,8,"[80.15253410083557, 84.34159249485654, 98.26578402229306, 94.38942659460695, 107.71561133979553, 105.02980973723466, 90.4534689105543, 87.87337274643461]",0.9470203601216334,0.75,0.024245161407901963,0.3316205661637997,0.75,0.018997591527603837,14.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",25.0,"[60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0]",25.0,"[30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0]",25.0,"[40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0]",25.0,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",25.0,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]",25.0,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",50.0,"[14.662498918478683, 14.772717801675192, 17.119222978587032, 16.758678108887295, 18.11365726786093, 19.239044160694093, 19.06232979373643, 15.917275658231858]","[0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29]",50.0,"[16.301265226564063, 16.977914907457972, 17.09430248804458, 18.218741911787465, 18.60149711985997, 17.746794859981406, 17.188930867951953, 17.927560843271806]","[0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28]",50.0,"[14.437174567501591, 13.541348120378228, 14.98200739526431, 14.328631970536636, 16.58460075094069, 17.72949981356623, 14.411978820382165, 12.17278701217932]"
2173,base_test_case,ambiguity_set,base_test_case,111.5805552680544,8,"[97.65327015884907, 104.00070427749948, 120.28089712474588, 113.59384542677098, 125.18905410023116, 122.97758595138045, 103.528416327227, 98.4902396758481]",1.115805552680544,0.75,0.00799750928720189,0.3130770516244998,0.75,0.02100692507941504,14.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",25.0,"[60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0]",25.0,"[30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0]",25.0,"[40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0]",25.0,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",25.0,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]",25.0,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",50.0,"[12.781301218538221, 12.133374343181108, 13.995295869560234, 15.400091385855621, 16.519663457324498, 18.922861960943553, 16.666560993133245, 15.492695367182321]","[0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29]",50.0,"[13.279223055309503, 14.088383131650703, 15.880561102755589, 16.621324910276584, 18.399570579741546, 17.706028172704602, 14.51067900736627, 14.599999232454696]","[0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28]",50.0,"[13.675463688549739, 13.019487718746909, 14.253263410875796, 14.41979480836139, 15.91974051540718, 16.600087613346716, 16.38524531219014, 14.150039405894086]"
2174,base_test_case,ambiguity_set,base_test_case,124.54956826118165,8,"[111.75064640560805, 117.39825704076901, 135.37310037394766, 126.53301754777091, 139.80620871593018, 136.29214570035174, 115.72871602877926, 109.78065637129797]",1.2454956826118164,0.75,0.011730365375366078,0.26660880013271543,0.75,0.019952111713122538,14.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",25.0,"[60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0]",25.0,"[30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0]",25.0,"[40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0]",25.0,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",25.0,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]",25.0,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",50.0,"[11.351704272578356, 11.9973037949421, 11.171738135712767, 13.270805253872844, 15.267261593838617, 15.611486452783085, 13.610312664882853, 11.93415978431974]","[0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29]",50.0,"[11.961863568183302, 12.291545095648809, 13.637533794660131, 14.441963396126514, 13.241576893597221, 13.0647902173886, 12.349394008502406, 11.106706277619757]","[0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28]",50.0,"[9.776097726863354, 10.683484603503773, 11.549312493069605, 12.982915125379437, 12.109364351128725, 12.177092502160209, 11.699463964647563, 11.13287588893285]"
2175,base_test_case,ambiguity_set,base_test_case,118.96076588902709,8,"[106.07224751960884, 112.616637361648, 129.71599756469598, 120.87106660417986, 133.6032780389356, 131.30489347354657, 111.79750572872295, 106.4519484431309]",1.1896076588902709,0.75,0.002609881446319875,0.6226447589667427,0.75,0.024004484833887778,14.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",25.0,"[60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0]",25.0,"[30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0]",25.0,"[40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0]",25.0,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",25.0,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]",25.0,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",50.0,"[29.68244116760541, 29.66085428770906, 30.040274232432065, 33.70488110459393, 38.61369378347288, 37.36205755780526, 33.64731514824719, 29.094944492308727]","[0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29]",50.0,"[26.778561221699604, 28.44680241707008, 29.660652970434274, 31.18334243231801, 35.90914373042506, 33.94755684692701, 32.99832004446392, 30.06403710451392]","[0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28]",50.0,"[27.33802346465154, 26.349809826261144, 28.652034449221738, 30.528065605348317, 35.33132810137879, 36.852849993368594, 32.23389870979923, 30.450509079294196]"
2176,base_test_case,ambiguity_set,base_test_case,108.79483618273653,8,"[100.79486141857537, 105.94689623924978, 120.24958849034364, 110.90799370913382, 120.6748746752395, 119.43378528355551, 100.63465249527779, 96.09814742908289]",1.0879483618273653,0.75,0.011713704250818177,0.6303881339294162,0.75,0.018225957959783063,14.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",25.0,"[60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0]",25.0,"[30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0]",25.0,"[40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0]",25.0,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",25.0,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]",25.0,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",50.0,"[29.69279593921635, 29.797480492346413, 30.227727256500025, 32.43959517235635, 36.44658819732467, 37.62128493183637, 34.30928759179411, 29.360353573819093]","[0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29]",50.0,"[27.066091021881185, 27.537828481780892, 30.322924624201804, 32.64858245917552, 37.12338316291455, 36.88197911389569, 33.21840393122854, 27.69286543391607]","[0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28]",50.0,"[30.426349178788904, 31.855993146324128, 30.38014101718644, 32.45820018984036, 35.48192822439885, 37.323247430523786, 34.1876888312012, 30.503802750971985]"
2177,base_test_case,ambiguity_set,base_test_case,80.40489372457034,8,"[72.39220586529392, 77.56066392201794, 88.5789586429295, 82.32075783844971, 90.50072972007759, 89.3361800401615, 75.64763341158081, 70.43357813880881]",0.8040489372457034,0.75,0.01263717492398421,0.29307683541970453,0.75,0.0043866291219936526,14.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",25.0,"[60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0]",25.0,"[30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0]",25.0,"[40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0]",25.0,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",25.0,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]",25.0,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",50.0,"[13.276018140936106, 13.736613725200295, 13.705879278142696, 14.93488304603307, 16.725874753381525, 17.362053093134183, 15.743600592560517, 14.221845346736892]","[0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29]",50.0,"[13.086257021653102, 13.088161725718855, 13.527320884268986, 14.822251226437944, 16.667646757469175, 17.30058932424256, 15.899453876526376, 14.36600155498082]","[0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28]",50.0,"[13.334292795828926, 13.33357501019877, 14.098542972753853, 15.082047455359307, 16.95333214079553, 17.603607322241032, 16.11514198121668, 14.299706163386299]"
2178,base_test_case,ambiguity_set,base_test_case,97.6858847625487,8,"[85.50013660953468, 93.47586183884327, 110.72825954569154, 103.07877279953337, 114.3846201571266, 113.36872545957664, 96.63039425178515, 90.61132457401868]",0.976858847625487,0.75,0.01539695011421647,0.48127008283291584,0.75,0.0048490813980191765,14.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",25.0,"[60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0]",25.0,"[30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0]",25.0,"[40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0]",25.0,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",25.0,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]",25.0,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",50.0,"[21.44174284219077, 21.15038519909719, 21.997217348598088, 24.192952004279224, 26.922620635108206, 27.887670389676682, 25.788800171688962, 23.256859133912585]","[0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29]",50.0,"[21.296020658124263, 21.230413818682656, 22.150384376103247, 24.209900297802324, 27.209927920887893, 27.61332041855618, 25.061631578658517, 22.393054480265945]","[0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28]",50.0,"[21.512300565334787, 21.121706496700696, 21.93467104488184, 24.507871390084066, 27.317176415025816, 27.746963595511065, 25.540509462555345, 23.062037594228606]"
2179,base_test_case,ambiguity_set,base_test_case,101.97451661771927,8,"[92.19164290411072, 97.06285312737148, 113.61776517556153, 108.24965166272446, 116.52521841276955, 112.43133997560975, 94.4351519072267, 85.55242863239876]",1.0197451661771928,0.75,0.02051851532628286,0.5179115963252414,0.75,0.013204961653407378,14.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",25.0,"[60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0]",25.0,"[30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0]",25.0,"[40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0]",25.0,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",25.0,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]",25.0,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",50.0,"[23.380458847427953, 23.443657808871805, 23.852913542941504, 26.589909245482545, 28.988563606034838, 29.969456081069307, 26.26401337971911, 23.565630358796025]","[0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29]",50.0,"[22.290481475880934, 22.042761612469512, 22.61172089140726, 25.5361907523038, 27.8028131791726, 28.38523700078273, 25.7444868641656, 23.53232752354578]","[0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28]",50.0,"[23.686211290175734, 22.835193359660376, 23.720816611627562, 26.411797688640586, 29.073544882485038, 29.32344412235063, 27.399502841752927, 24.171523623966994]"
2180,base_test_case,ambiguity_set,base_test_case,105.01043080860602,8,"[91.61284635905109, 99.31262469288998, 117.84440324897831, 110.91622803653027, 122.31329111222055, 115.7010429039467, 99.38934179141953, 97.01443070724399]",1.0501043080860601,0.75,0.022445796325655777,0.38451586795057047,0.75,0.006198119903886039,14.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",25.0,"[60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0]",25.0,"[30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0]",25.0,"[40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0]",25.0,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",25.0,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]",25.0,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",50.0,"[17.191225745566005, 16.99770397434852, 17.448632195284887, 18.963316270513474, 20.97612267007477, 21.28531937312171, 19.710877400688982, 18.136835356294718]","[0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29]",50.0,"[17.32986442530729, 17.569190275093867, 18.347372425665558, 19.84054430535946, 21.936075030337385, 22.2978944531253, 20.025186524139084, 17.970070875967867]","[0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28]",50.0,"[17.230584889921182, 17.129078857144037, 17.937777450934963, 20.028680567213534, 22.498011445594432, 23.05074592971573, 20.741342583321604, 18.539061234536465]"
2181,base_test_case,ambiguity_set,base_test_case,89.99112057564427,8,"[78.91787350513152, 83.85678758811312, 95.85917816857085, 88.6434854062777, 99.1241202793563, 97.79385395173126, 82.37081906008954, 78.74685954587137]",0.8999112057564428,0.75,0.010340165767752069,0.25261015335107584,0.75,0.017962900930343632,14.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",25.0,"[60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0]",25.0,"[30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0]",25.0,"[40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0]",25.0,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",25.0,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]",25.0,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",50.0,"[11.937811319482487, 10.678803375086721, 9.821078827351165, 13.079754150544499, 13.68327683835951, 13.654150808972577, 12.735309679028544, 11.904379777768286]","[0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29]",50.0,"[11.217775952893822, 10.31775915000761, 12.771662173678115, 12.572564745748753, 13.299778000296323, 12.301488095983448, 11.45663934826092, 8.716530479915669]","[0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28]",50.0,"[11.189725615433122, 10.776468827767431, 11.129292299722385, 12.672304931808892, 12.961918595232461, 13.218075421350491, 10.224483219809061, 10.009623760595856]"
